Lx  lambda  mu_y  theta  bondD  Energy_GS  winding  eA  eB  MA  MB  U4  Oflip  Oflipp  charge  
24  -1.00  1.11  0.00  75  -70.913121  -1.750975  13.696546  13.696546  -0.666558  0.666558  0.975663  27.393092  1.567596  -0.000000
24  -1.00  1.11  0.00  100  -70.913122  -1.750975  13.696546  13.696546  -0.666558  0.666558  0.975663  27.393092  1.567596  -0.000000
24  -1.00  2.46  0.00  50  -123.000000  24.000000  0.000000  0.000000  0.000000  -0.000000  -98311817906697822881710080.000000  0.000000  -0.000000  0.000000
24  -1.00  1.19  0.00  50  -72.645272  -0.485582  13.103338  12.781378  0.000000  -0.000000  0.974561  25.884717  0.000000  0.000000
24  -1.00  1.19  0.00  75  -72.645291  -0.485582  13.103338  12.781378  -0.000000  0.000000  0.974561  25.884717  0.000000  -0.000000
24  -1.00  1.19  0.00  100  -72.645291  -0.485582  13.103338  12.781378  -0.000000  0.000000  0.974561  25.884717  -0.000000  0.000000
24  -1.00  1.43  0.00  50  -78.766600  3.746223  10.495311  10.495311  0.261023  -0.261023  0.968240  20.990623  -1.810088  0.000000
24  -1.00  1.43  0.00  75  -78.766606  3.746223  10.495311  10.495311  0.261023  -0.261023  0.968240  20.990623  -1.810088  -0.000000
24  -1.00  1.43  0.00  100  -78.766606  3.746223  10.495311  10.495311  0.261023  -0.261023  0.968240  20.990623  -1.810088  0.000000
24  -1.00  1.64  0.00  50  -85.370335  8.644201  7.772373  7.857763  -0.000000  0.000000  0.957113  15.630136  -0.000000  -0.000000
24  -1.00  1.64  0.00  75  -85.370335  8.644201  7.772373  7.857763  -0.000000  0.000000  0.957113  15.630136  -0.000000  0.000000
24  -1.00  1.47  0.00  50  -79.933735  5.305897  9.553527  9.696616  0.000000  -0.000000  0.965109  19.250143  -0.000000  0.000000
24  -1.00  1.47  0.00  75  -79.933739  5.305897  9.553527  9.696616  0.000000  -0.000000  0.965109  19.250143  0.000000  -0.000000
24  -1.00  2.34  0.00  50  -117.000000  24.000000  0.000000  0.000000  -0.000000  0.000000  -82966047558844122038009856.000000  0.000000  -0.000000  0.000000
24  -1.00  1.51  0.00  50  -81.133735  5.305897  9.696616  9.553527  -0.000000  0.000000  0.965624  19.250143  0.000000  0.000000
24  -1.00  1.51  0.00  75  -81.133739  5.305897  9.696616  9.553527  -0.000000  0.000000  0.965624  19.250143  -0.000000  -0.000000
24  -1.00  1.18  0.00  50  -72.425272  -0.485582  13.103338  12.781378  0.000000  -0.000000  0.974561  25.884717  0.000000  -0.000000
24  -1.00  1.18  0.00  75  -72.425291  -0.485582  13.103338  12.781378  -0.000000  0.000000  0.974561  25.884717  0.000000  -0.000000
24  -1.00  1.18  0.00  100  -72.425291  -0.485582  13.103338  12.781378  -0.000000  0.000000  0.974561  25.884717  -0.000000  0.000000
24  -1.00  0.97  0.00  50  -68.245685  -2.947901  14.655989  14.176920  0.000000  -0.000000  0.977256  28.832910  -0.000000  -0.000000
